1.55e-06,1.550204081632653e-06,1.550408163265306e-06,1.550612244897959e-06,1.5508163265306123e-06,1.5510204081632654e-06,1.5512244897959184e-06,1.5514285714285714e-06,1.5516326530612245e-06,1.5518367346938775e-06,1.5520408163265305e-06,1.5522448979591838e-06,1.5524489795918368e-06,1.5526530612244898e-06,1.5528571428571429e-06,1.553061224489796e-06,1.553265306122449e-06,1.553469387755102e-06,1.5536734693877552e-06,1.5538775510204083e-06,1.5540816326530613e-06,1.5542857142857143e-06,1.5544897959183674e-06,1.5546938775510204e-06,1.5548979591836734e-06,1.5551020408163267e-06,1.5553061224489797e-06,1.5555102040816327e-06,1.5557142857142858e-06,1.5559183673469388e-06,1.5561224489795918e-06,1.5563265306122449e-06,1.5565306122448981e-06,1.5567346938775511e-06,1.5569387755102042e-06,1.5571428571428572e-06,1.5573469387755102e-06,1.5575510204081633e-06,1.5577551020408163e-06,1.5579591836734696e-06,1.5581632653061226e-06,1.5583673469387756e-06,1.5585714285714287e-06,1.5587755102040817e-06,1.5589795918367347e-06,1.5591836734693878e-06,1.559387755102041e-06,1.559591836734694e-06,1.559795918367347e-06,1.56e-06
-30.0,-29.36061419157747,-28.731727080452462,-28.12366497560313,-27.54641223998031,-27.00944734754392,-26.52158724698257,-26.09084258765985,-25.72428618497327,-25.42793688492094,-25.206660734816698,-25.06409108292775,-25.00256891899656,-25.02310443525401,-25.125360439090883,-25.307657889751198,-25.567003468135,-25.89913872701522,-26.29861001462342,-26.758858023461055,-27.272325493947257,-27.83058130441221,-28.424458909881896,-29.044206856493137,-29.679648900096435,-30.32035109990356,-30.95579314350686,-31.5755410901181,-32.16941869558779,-32.72767450605274,-33.24114197653894,-33.70138998537658,-34.10086127298478,-34.432996531865,-34.6923421102488,-34.87463956090912,-34.97689556474599,-34.99743108100344,-34.935908917072254,-34.793339265183306,-34.57206311507906,-34.275713815026734,-33.90915741234015,-33.47841275301744,-32.99055265245608,-32.453587760019694,-31.876335024396873,-31.26827291954754,-30.63938580842253,-30.0
