iter,loss,x0,x1,x2,x3,x4,x5,x6,x7
45,0.7842998720929265,0.013480026530075406,-0.3919063134539672,0.049396239855915125,-0.027033267390883853,-0.08042272842577125,0.6334216362303497,0.734214151837647,0.10780304223737258
46,6.282346480862945,1.0,1.0,-0.6946623452176879,-1.0,1.0,-1.0,1.0,-1.0
47,0.9492983318920823,0.17363935029142485,-0.3387750603856239,0.0381358479670062,-0.06965290480216535,-0.32052170780421985,0.49056504797742884,1.0,0.3105656786876463
48,2.3288806672262896,-1.0,-1.0,-0.10760886014678461,-1.0,-0.27617919132242086,1.0,0.6029500623093131,-1.0
49,0.8691228551468848,-0.023378600786240322,-0.40703058299421047,0.008756388584775676,-0.08812940678394998,-0.04367155202844908,0.9399170504991545,0.6372306520987452,0.03837341673067507
50,0.7370520131189033,-0.2235889153341788,-0.4568662145028667,0.06484377027660515,0.00732278800910513,0.12399928399515026,0.7761982298049825,0.6058951777548771,-0.04875203744211054
51,0.7356367359905641,-0.18684039527188,-0.431471462580137,0.06819205569492559,0.003251771136552284,0.0795816550039894,0.7444950141202329,0.6111462605222884,-0.022795794482261877
52,0.9023208359923868,-1.0,-1.0,-1.0,0.1286825360696453,1.0,1.0,1.0,1.0
53,0.9022456483222812,-1.0,-1.0,-1.0,0.12845232544641716,1.0,1.0,1.0,1.0
54,3.2267458836366285,-1.0,-1.0,-1.0,0.09695787384466104,-1.0,1.0,-0.35238829960924,-1.0
55,0.6856510025035948,-0.23130242991310623,-0.4500841390298832,0.04134860199700352,0.010334018274702927,0.11138369664972769,0.7808546919372987,0.6256812622608057,0.0011380127839502041
56,0.7028936561184119,-0.1756299729927201,-0.43671550885251165,0.047228427320855415,0.00612412571711185,0.08005480668422371,0.7431466926100669,0.629290547236218,0.014603787899305276
57,3.2267486407748835,-1.0,-1.0,-1.0,0.09695707005146592,-1.0,1.0,-0.352391496271682,-1.0
58,2.516532819447117,-1.0,-0.7739673177892707,-0.4319169127353276,0.05617768955871005,-1.0,1.0,0.5813343737393211,-1.0
59,0.6916111868062046,-0.038694099242809865,-0.37845976109808843,0.028050965075298695,0.001047410711779495,-0.0011129588308210758,0.5387100191177847,0.6393732373901033,0.11944466320983582
60,1.6253031447922461,-1.0,-1.0,1.0,0.033822644982647976,1.0,0.3587854737516394,0.05359983805587798,0.4987194647414914
61,1.6258555896785194,-1.0,-1.0,1.0,0.033792469888332066,1.0,0.35852722536419446,0.05235394359392842,0.4990300274995305
62,0.7295615540840987,-0.0017532683080401235,-0.36046520465729637,-0.002917712590177479,-0.0007226176038157561,-0.044865538366368085,0.5277977683941344,0.6724881507904588,0.1068309989356544
63,0.9890511248801844,-1.0,-0.16541710190531844,-1.0,0.04807964209046234,1.0,0.7965775327893152,1.0,0.15472843911651646
64,0.8153238328548069,-1.0,-0.38695140947155704,-1.0,0.047295873546254086,1.0,0.7295575148876958,0.8816803816501149,0.22458604073511412
65,0.6040970373996674,-0.09159732441069535,-0.34795062669631516,-0.18362860330224928,0.0019800148371593718,0.05023091285309622,0.6046037209149686,0.7356156180951106,0.11232584448451943
66,2.4783953600255053,1.0,-0.3409477585025359,-1.0,0.04894446838811417,0.815072576328999,1.0,0.8997949442568285,0.14318880126759326
67,4.10217679389331,1.0,-1.0,-1.0,0.1780310938944505,-1.0,1.0,-1.0,1.0
68,1.650282900612787,-1.0,1.0,-0.13553589262824028,0.05849751294107475,0.8167684830214317,0.7821565007240123,0.759535066986569,1.0
69,3.5069479123290836,1.0,1.0,-0.0827752883771885,0.12989958632038934,1.0,1.0,0.8447011434001892,1.0
70,0.5684847741331467,-0.08368500277887536,-0.34041103687990093,-0.07933747432259342,0.004556477799024572,0.1808139304894616,0.4494590031224679,0.7668947897150338,0.19127219130874185
71,1.6904715741933143,-0.3722029042888695,-0.6070551452223769,-1.0,0.1142854688054824,1.0,-1.0,1.0,1.0
72,1.690471746468051,-0.3722028657043476,-0.6070554491986851,-1.0,0.11428597587240397,1.0,-1.0,1.0,1.0
73,0.7113050494708488,-0.04048204423508961,-0.3449887193346076,0.03388643002237113,-0.009659401042075744,-0.07898907021762125,0.5254979026413149,0.7484442288160718,0.13899314544099184
74,0.39491620220780776,-1.0,-0.4764517056730334,-1.0,-0.10945386275396929,-0.032524904226904905,0.02920110786134722,1.0,1.0
75,0.7343338720014262,-0.02226215016461852,-0.3464843097242353,0.0408354282050265,-0.01285439620712514,-0.07958109659286472,0.5449925972470979,0.7181413313436835,0.12657299761188745
76,0.39473655523875373,-1.0,-0.4763487097757133,-1.0,-0.10908637398264143,-0.03233898957253445,0.029719391567285314,1.0,1.0
77,1.7620244425268157,-1.0,-0.8456409781571866,-1.0,-1.0,-0.38619862133650673,-1.0,1.0,1.0
78,0.7130996160063969,-0.037666962502776236,-0.34587424401464617,0.03464759415996976,-0.009467792198540215,-0.0786697954124781,0.52171852263395,0.7467865424635229,0.13871410303462928
79,1.762028172405682,-1.0,-0.8456418192520077,-1.0,-1.0,-0.3862048850797688,-1.0,1.0,1.0
80,0.7131226441544547,-0.03874328451616338,-0.34403475589230936,0.03433030796393943,-0.009743990973838268,-0.07905446107782677,0.5243218732036281,0.7437725592807523,0.13772477997985244
81,0.7261991383978997,-0.028559989117489137,-0.3467632174277917,0.03835036486147181,-0.012012235896634582,-0.07982251089813108,0.5404727734441461,0.7305802900819793,0.13135293042726026
82,0.7364610617266142,-0.018462301140530823,-0.35077242554817856,0.040557131596171914,-0.012804296865676523,-0.07856730507594423,0.544645562716398,0.7185986258085453,0.12578177875031993
83,1.762024542323686,-1.0,-0.8456392820651577,-1.0,-1.0,-0.3861995753777232,-1.0,1.0,1.0
84,1.76202463934761,-1.0,-0.845639582925473,-1.0,-1.0,-0.3861996106505883,-1.0,1.0,1.0
85,0.7493864432637245,-0.005339680102241506,-0.3432218954787356,0.05024621069195012,0.0032611333006615784,-0.062254982720092,0.48894769245650727,0.6512442825793525,0.11332222294972172
86,2.3118795665860516,-1.0,-1.0,-0.1764537558573297,1.0,1.0,-1.0,1.0,0.33392110875104164
87,1.1435955826811537,-1.0,-0.709885328173663,-0.153524966888964,0.8420901720177483,1.0,0.003778121529640188,0.8199064744877891,0.2812860289057144
88,0.8678800411262395,-0.23524606657826708,-0.6170603450097176,-1.0,-0.4923464110652713,1.0,0.47548657583376563,0.7452399063764739,0.25102352144846796
89,0.8709259233387386,-0.2354182181047847,-0.620311650379507,-1.0,-0.5036354032660029,1.0,0.47550800776565705,0.7439737685776848,0.2515361347785061
90,2.699802634439059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6865474526692774,-0.13613648654878197
91,2.6998007537220428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6864640484586491,-0.13614254259495717
92,0.5063467934237117,-0.03943340938082174,-0.350378387652273,-0.2399921647923542,-0.11834271544723984,-0.05346056420166445,0.537448192779012,0.8724189631808219,0.37218100624958517
93,0.7445348603087056,-0.0872440649606504,-0.28480210020455166,-1.0,-0.7651351876798947,0.03634662897066221,0.5321514430772134,1.0,1.0
94,0.5666693402629498,-0.03124127802589083,-0.34881114402650437,-0.14409803460306914,-0.08631103584590383,-0.07039585660416414,0.5473093901147812,0.8360978381309987,0.3006247348276829
95,0.5957723144576638,-0.02770746202824015,-0.34809144821865823,-0.10607898169501184,-0.07347467696832022,-0.07614220243423919,0.5531604324452022,0.8177877567211977,0.2701610428511836
96,1.088600866807827,-0.053580434776020924,0.03757960476006872,-1.0,-1.0,0.030906658155139155,0.5936208351448617,1.0,1.0
97,0.7413423448946647,-0.08729940123086932,-0.28517738828334904,-1.0,-0.7597943361510573,0.036743381418500975,0.5320499161071943,1.0,1.0
98,0.6681472036105199,-0.018989017273568054,-0.3465160948097282,-0.02758433872405719,-0.04703429852833174,-0.08451802346682868,0.5719123619559836,0.7656751348347239,0.19991709100844224
99,0.7405786528160309,-0.08731432979005116,-0.285268405059769,-1.0,-0.7585126173608893,0.036836389285107796,0.53201999942208,1.0,1.0
100,0.6991162108890382,-0.014857883663925042,-0.3466462001185283,-0.00020438251477550295,-0.03823285290838374,-0.08517700195964606,0.5830287830042717,0.7401083336169705,0.1713114412800658
101,0.7092501620674164,-0.01356979716384965,-0.3463022728850328,0.0078154683378302,-0.03550727644062479,-0.0848690118727603,0.5867730211076054,0.7296294478850174,0.16156184253676487
102,0.7172161124198291,-0.012636829071908662,-0.3467598501025879,0.013948125780349319,-0.033802673021924745,-0.08442609646945665,0.5920670402201611,0.7222091111053408,0.15429934543072887
103,0.7231323031424117,-0.012366614187755975,-0.34552851411823526,0.017979959015286928,-0.03204227174392327,-0.08369151959802634,0.5938353216065542,0.7124226031006253,0.14744974735796856
104,0.7396941563706495,-0.08732607873689147,-0.2853770764835124,-1.0,-0.7570167536461714,0.03694645574085542,0.53199896098188,1.0,1.0
105,0.7283277781178774,-0.01222658433116186,-0.3436194179873564,0.022166637271787692,-0.03158431914725812,-0.08345863673665677,0.5921860949414692,0.7049553157032846,0.14149097547069833
106,0.7395393533224986,-0.08733069408694372,-0.2853925863022816,-1.0,-0.7567572041544529,0.036970691487282936,0.5319956813221092,1.0,1.0
107,1.0885945309762577,-0.05358828410061456,0.037580616269377476,-1.0,-1.0,0.03091827072612996,0.5936250369569229,1.0,1.0
108,1.088622873327059,-0.05357873967042415,0.03761455628305077,-1.0,-1.0,0.030925430879324534,0.5936307007768422,1.0,1.0
109,0.5822054040271741,-0.4398908981762809,-0.3371255515485313,-1.0,-0.013983215676111604,0.15810396904387392,0.5092014626464993,1.0,0.1542403954025522
110,2.840095308975872,-1.0,0.36162760928198656,-1.0,-1.0,-0.135176012942805,1.0,1.0,-1.0
111,0.706917703310128,-0.03393902618367395,-0.35821255154409937,0.01823349338369451,-0.02951834285362287,-0.04616194255091988,0.5526534561033651,0.7229553180447017,0.12094767828159703
112,2.840099867220658,-1.0,0.3616340385184229,-1.0,-1.0,-0.13517123750101223,1.0,1.0,-1.0
113,0.5821863922185352,-0.43988335221003316,-0.33713288569060285,-1.0,-0.014022451248405732,0.1581186752138839,0.5092249193036835,1.0,0.15426316628649328
114,0.7186745665811136,-0.027046204035801158,-0.358001500450814,0.02447588662255029,-0.027239007678284355,-0.051919795524842494,0.5596323663536893,0.71357024220602,0.11783116437953267
115,2.8400980179967745,-1.0,0.3616343614799067,-1.0,-1.0,-0.1351646084210335,1.0,1.0,-1.0
116,3.218741018138816,-1.0,0.37062311847948526,-1.0,1.0,0.010591160957381884,1.0,1.0,-1.0
117,0.39582825341095307,-0.33496410320883874,-0.402254055534475,-1.0,-0.18109525856559294,0.23312554712920353,0.4826786085125785,1.0,1.0
118,0.34366958508125656,-0.47224900033717765,-0.44377874180804877,-1.0,-0.17625119407745793,0.053367621257480735,0.3546997188748513,1.0,1.0
119,0.6992950360601945,-0.03265938916793021,-0.35315627696200214,0.015366816573353592,-0.030514539851997813,-0.044590071288865385,0.5859940458080768,0.7018728029235111,0.13691627288735342
120,0.3436721604150619,-0.47223122996621403,-0.44377120467558806,-1.0,-0.17625310501445168,0.053386984458833275,0.35473087503747847,1.0,1.0
121,0.3436711216978668,-0.47224534979149335,-0.4437748293741349,-1.0,-0.1762518539275707,0.05336822871320712,0.3547029684094667,1.0,1.0
122,0.7258359625703329,-0.021705367541197562,-0.3562294323835479,0.02703975080395704,-0.0284337409991805,-0.05423837067354487,0.601804776293476,0.6913127016454637,0.12281122427502611
123,0.7274375043245307,-0.021857660773934695,-0.3515560026271637,0.030104325429751944,-0.026429798179709696,-0.054904677875943775,0.5972570058159201,0.685735171149273,0.12266655980362628
124,0.3436721546062479,-0.4722446503677692,-0.44377363868963104,-1.0,-0.17625995549406992,0.05336380964310217,0.3546986906492706,1.0,1.0
125,0.34367087767561644,-0.47224717429790897,-0.44377362435259093,-1.0,-0.17625167591108448,0.05336807870006921,0.3547001958051046,1.0,1.0
126,0.39587600386577504,-0.3348893403874159,-0.4022464985506722,-1.0,-0.18113889026480945,0.23330195607738857,0.4827788998435445,1.0,1.0
127,0.34366196994535836,-0.47226841385189466,-0.4437847049573802,-1.0,-0.17624175616350335,0.05337237663005445,0.3546996917875558,1.0,1.0
128,0.7371995350173464,-0.017075465083655317,-0.35311294119962144,0.03226972161064712,-0.027007472360866425,-0.0589314130556412,0.6026298758422213,0.6792600773736401,0.11660869454360356
129,1.9202599121358883,-1.0,-0.3989887733102949,-1.0,-0.888561698530307,0.2558594202082014,1.0,-1.0,1.0
130,0.3658625521962432,-0.1897456746416425,-0.36783094306361275,-0.2827977955424328,-0.11270783027630371,0.1390348948450586,0.528801094580043,0.8861902739219034,0.37535271742864085
131,1.9202730553866718,-1.0,-0.3989746392503718,-1.0,-0.8885773143047312,0.25585097678925894,1.0,-1.0,1.0
132,1.920273297839925,-1.0,-0.39897801113902887,-1.0,-0.888578839878142,0.2558517626200931,1.0,-1.0,1.0
133,0.8252740968042559,-0.5861459791605421,-0.3782529975216007,-0.3276468067738748,-1.0,0.9364092157550234,0.6958544131345592,0.9341557687612643,0.39482415266067084
134,0.8323512050968097,-0.5889044802301882,-0.37830437356247393,-0.3277848882225488,-1.0,0.945995415523021,0.6977083945203817,0.9365631132496401,0.3964246038946966
135,0.18200501360657984,-1.0,-0.6622125335265596,-0.3148222091269498,-0.3472558984614976,-0.16131213051910742,0.5375888571484744,1.0,0.7993479747908967
136,0.09710390493007548,-0.6447296716553346,-0.47160892362035145,-0.40347585035587985,-0.22090569341793886,0.17639801465400118,0.47745944945827157,0.8385370565813135,0.5012682861904507
137,0.0971145896808635,-0.6447019613145981,-0.4715954663994798,-0.4034710966218925,-0.22089936412092803,0.1764142968517206,0.4774664166202123,0.8385346684797934,0.501251370151778
138,0.09712174582880923,-0.6446804418725669,-0.471588904124406,-0.4034661670680627,-0.22089788853170167,0.1764225398649859,0.4774688928904762,0.8385316839411434,0.5012395273178387
139,0.0971260769752767,-0.6446678847254061,-0.4715815864547659,-0.4034646384954903,-0.2208965066086832,0.17643428383852577,0.4774731728113568,0.8385287323785526,0.5012327245018477
140,0.09713035025793255,-0.6446592408064609,-0.47157482342635615,-0.4034615212608569,-0.2208952412413926,0.1764407143859772,0.4774741186893088,0.8385261715001122,0.5012238048089026
141,0.18200033484056932,-1.0,-0.6622583148892273,-0.3146492082796385,-0.3472396377160608,-0.16130468342020232,0.5374640775513393,1.0,0.7994176781442468
142,0.09713748591109557,-0.6446465515529165,-0.4715627659393785,-0.4034599226719766,-0.22089011871401554,0.17644833462709442,0.4774780742096072,0.8385265436164837,0.5012121427824761
143,0.09713899945915759,-0.6446343724320693,-0.47156112940778205,-0.403460343123482,-0.22089006780575504,0.1764508177135784,0.47748036679786976,0.8385246410739413,0.5012131006151901
144,0.0971399477544037,-0.6446338486867105,-0.4715605312110025,-0.4034584179412012,-0.22088604895804265,0.17645474006185613,0.4774764102026139,0.8385221363202586,0.5012072932208769
145,0.2279807191660207,-0.49773266837578856,-0.3484435038080227,-0.3815920884242632,-0.24467626526759323,0.3415479990272392,0.5610301928972616,0.7540967320380803,0.3239791628646562
146,0.22924118325200513,-0.4638765776236812,-0.39783234159897296,-0.1833122376543721,-0.12337606196468598,0.19209222677819038,0.5436897625725998,0.7668547020522234,0.35359828486595357
147,0.09714263768488327,-0.6446268001035658,-0.471558113694019,-0.40345714634641017,-0.2208878578378538,0.17645681946776137,0.4774816159244486,0.8385221399429195,0.5012042648630404
148,0.287538456149645,-0.3042033145063546,-0.3720764946613019,-0.31634161512569403,-0.1482091679374513,0.1772061390570414,0.30565597836534675,0.8187788232620861,0.3519509884442442
149,0.09714261450522477,-0.6446216419771307,-0.471561061466795,-0.40345542424823533,-0.22088733328014942,0.17645912719154566,0.47748205651695996,0.8385215710704641,0.5012053354439425
150,0.09714367964466136,-0.6446233214640735,-0.47155736656733105,-0.40345624570480854,-0.22088644935530177,0.17645761993900866,0.4774816252192735,0.8385215760139084,0.5012024010660423
151,0.9365858019816079,-1.0,-1.0,0.07063293444675556,-0.9952856915059036,-0.4149632717499421,0.9468019433659132,1.0,1.0
152,0.06841541048476214,-0.7567282170682742,-0.5065258870513535,-0.42865572248502126,-0.23265539526292933,0.1705264167209939,0.45977255365891034,0.833838028590848,0.5441454509671018
153,0.9365575267479932,-1.0,-1.0,0.07068265684349506,-0.9952507655815817,-0.41498669636822005,0.9467283547816274,1.0,1.0
154,0.08177177410303019,-1.0,-0.6066490693443456,-0.3646288970948577,-0.2945015031141519,0.053463336704846265,0.4626454885829856,0.7974500070355739,0.5778576074475656
155,0.08148497669167294,-1.0,-0.6056540895308776,-0.36581048310635034,-0.2933536623120355,0.054620422190964524,0.46203941775398105,0.7977659713476513,0.5778085837887437
156,0.0726630501381192,-0.7335122333327775,-0.4995208007178744,-0.4261711689286819,-0.2311731373472734,0.1740465879430959,0.46290236393848305,0.8357450364409331,0.5371271054583742
157,0.9366304880369275,-1.0,-1.0,0.07069042883745658,-0.995291648323078,-0.4149983314057858,0.9467866010584829,1.0,1.0
158,0.06842018279518261,-0.7567191469843605,-0.5065465297025352,-0.42865409484193584,-0.23264699121190136,0.1705397466323222,0.4597621609440625,0.833825270156018,0.5441069934407192
159,0.07065430838060888,-0.7439281915279604,-0.5027057411062457,-0.42744147550825673,-0.2318864429577263,0.17258821952646763,0.46148269288506816,0.8349517391692596,0.5403913367735342
160,0.9365237848395512,-1.0,-1.0,0.07052521220100694,-0.9952549526573612,-0.414937521919717,0.9468561869127297,1.0,1.0
161,0.0817704892930085,-1.0,-0.6066347557764704,-0.3646555224742295,-0.2945095413105533,0.053474028695758236,0.4626463437054118,0.7974560901179668,0.5778599467202723
162,0.08147269674035021,-1.0,-0.6055970968439623,-0.36583702737727897,-0.29334886070580757,0.054626486968212484,0.46197651648819016,0.797742438234446,0.5778171809231245
163,0.07266349045612513,-0.7334848309454511,-0.49956588762030896,-0.42615295249932816,-0.2312238282373803,0.17405121304589444,0.46289556498025974,0.835759376676567,0.5371313251076995
164,0.08110122673786795,-1.0,-0.6042452967977086,-0.3674279874891493,-0.29169646808284466,0.05620214983819771,0.4611397170853382,0.7983200362169118,0.5777874762811992
165,0.08097766927881336,-1.0,-0.6038130473457057,-0.367928119337927,-0.2912423541498772,0.05675218070261456,0.46091260933415423,0.7984377846951283,0.5777668372823603
166,0.08087954104802997,-1.0,-0.6034344309235309,-0.3683803340419305,-0.29067136069223765,0.05719987237003443,0.46071959745407054,0.7986516575443026,0.5777485233141715
167,0.07873086127090097,-0.7062788294885973,-0.49114685084600274,-0.4216435087932592,-0.22905138385035606,0.17688767701412678,0.4670490626035051,0.8374321808268645,0.5277428675503884
168,0.07970930279114558,-0.7023459689384688,-0.4899438819315298,-0.42078955525567174,-0.2286859657771304,0.17714630398175402,0.4675919625995022,0.8376240531187722,0.5262433437107854
169,0.08059560894470388,-0.6988777568920161,-0.48885347998645845,-0.41999263076523596,-0.22833779997462633,0.1773624540929133,0.46816600041062273,0.83774881946757,0.5248890172468397
170,0.08110258158031936,-0.6969039222284259,-0.48826274582838103,-0.419678970455843,-0.22809863774450068,0.17763239845700274,0.46849709341835455,0.8377771880670226,0.5240836286638273
171,0.9366134653057436,-1.0,-1.0,0.07049170417474393,-0.9953219609534569,-0.41490961271246907,0.9469898962100762,1.0,1.0
172,0.9365624163615699,-1.0,-1.0,0.07058024645238592,-0.9952986009599878,-0.41494527986649177,0.9468057947836181,1.0,1.0
173,0.08643259350665439,-1.0,-0.5397313362611631,-0.43508231339767534,-0.22194892888621054,0.09702124907087328,0.39909617037895995,0.847220696229223,0.5612068499922349
174,0.2615537181294123,-1.0,-0.5134562243669867,-0.8274071124522067,-0.029125107195267952,-0.11543366261508159,0.34640641600733724,1.0,0.6913345705181992
175,0.17758166423591448,-1.0,-0.5030854855555724,-0.34530288897029515,0.0825398501022403,0.023188710203586593,0.2852848103547134,1.0,1.0
176,0.06408133093941178,-0.7583140204738503,-0.49514124838720996,-0.41574544864342,-0.20263561805796948,0.1585015834109782,0.44510016701372135,0.8586585665707869,0.5849466575581008
177,0.06626173171570306,-0.7472753058213202,-0.4926623075924623,-0.41517385762237713,-0.20496155210894917,0.16045740203767056,0.4481047335997894,0.8570901684362255,0.5774559404161554
178,0.0683201773303758,-0.7379937191526968,-0.4906037147558312,-0.41466492727203785,-0.20704616109875573,0.16212820835205388,0.45066421045377925,0.8558127472330035,0.5709114292271837
179,0.07008192405937798,-0.7301298568932847,-0.489023091259549,-0.414190930349291,-0.2085040302372111,0.16352691464286417,0.45300760407136687,0.8543864443856126,0.5653796118823944
180,0.2698718922269126,-1.0,-0.5753284888177137,-0.863202975300069,-0.2709115448375431,-0.06483309544586635,0.46175194530232533,1.0,0.559102830567543
